lat,lon,name,address,station_id,rental_uris.ios,rental_uris.web,rental_uris.android,parking_hoop,parking_type,contact_phone,vehicle_capacity,is_charging_station
34.2320756,135.1794887,Guesthouse RICO,和歌山県和歌山市新通５丁目６ ユタカビル,14285,https://www.hellocycling.jp/app/port/detail/14285?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14285?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14285?referrer=odpt,false,street_parking,+8105038218282,3,false
34.238459420913,135.16672209685,WAKAYAMA HOUSE No.7,和歌山県和歌山市石橋丁 ５−１７,14286,https://www.hellocycling.jp/app/port/detail/14286?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14286?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14286?referrer=odpt,false,street_parking,+8105038218282,3,false
35.769551479064,139.47284370661,サイクルベースあさひ東村山府中街道店,東京都東村山市久米川町5-2-18,14287,https://www.hellocycling.jp/app/port/detail/14287?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14287?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14287?referrer=odpt,false,street_parking,+8105038218282,3,false
35.27530836832,139.67711269855,ベイルーム横須賀中央Ⅱ,神奈川県横須賀市安浦町1-1-22,14288,https://www.hellocycling.jp/app/port/detail/14288?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14288?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14288?referrer=odpt,false,street_parking,+8105038218282,2,false
35.65396,139.634334,世田谷区宮坂,東京都世田谷区宮坂３丁目２７−２３,14291,https://www.hellocycling.jp/app/port/detail/14291?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14291?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14291?referrer=odpt,false,street_parking,+8105038218282,5,false
35.316949015922,139.46513080949,鵠沼海岸スケートパーク,神奈川県藤沢市鵠沼海岸４-４-１,14292,https://www.hellocycling.jp/app/port/detail/14292?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14292?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14292?referrer=odpt,false,street_parking,+8105038218282,13,false
34.973846,138.382469,青葉公園（キルフェボン前）,静岡県静岡市葵区両替町2丁目4-15,14295,https://www.hellocycling.jp/app/port/detail/14295?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14295?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14295?referrer=odpt,false,street_parking,+8105038218282,7,false
35.655820818774,139.48702454567,府中フォレストメゾン是政,東京都府中市是政５丁目１７−７,14296,https://www.hellocycling.jp/app/port/detail/14296?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14296?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14296?referrer=odpt,false,street_parking,+8105038218282,5,false
34.972519,138.381547,青葉公園（ヨシコン本社ビル前）,静岡県静岡市葵区常磐町1丁目,14297,https://www.hellocycling.jp/app/port/detail/14297?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14297?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14297?referrer=odpt,false,street_parking,+8105038218282,12,false
35.5924966,139.7049296,コンシェリア馬込TERRACE,東京都大田区中馬込3-17-16,14298,https://www.hellocycling.jp/app/port/detail/14298?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14298?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14298?referrer=odpt,false,street_parking,+8105038218282,13,false
35.7758758,139.8302075,しょうぶ沼公園,東京都足立区東京都足立区谷中2丁目4,14299,https://www.hellocycling.jp/app/port/detail/14299?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14299?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14299?referrer=odpt,false,street_parking,+8105038218282,5,false
35.7904687,139.8018133,保木間公園,東京都足立区竹の塚3丁目8-1,14300,https://www.hellocycling.jp/app/port/detail/14300?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14300?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14300?referrer=odpt,false,street_parking,+8105038218282,6,false
35.8152483,139.7680265,見沼代親水公園,東京都足立区舎人4丁目4,14301,https://www.hellocycling.jp/app/port/detail/14301?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14301?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14301?referrer=odpt,false,street_parking,+8105038218282,6,false
35.785521094721,139.74899233191,江北公園,東京都足立区鹿浜5丁目,14302,https://www.hellocycling.jp/app/port/detail/14302?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14302?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14302?referrer=odpt,false,street_parking,+8105038218282,6,false
35.782705257247,139.7460477479,江北公園（都市農業公園）,東京都足立区鹿浜2丁目44,14303,https://www.hellocycling.jp/app/port/detail/14303?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14303?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14303?referrer=odpt,false,street_parking,+8105038218282,6,false
35.782824429327,139.75481629476,北鹿浜公園,東京都足立区鹿浜3丁目26,14304,https://www.hellocycling.jp/app/port/detail/14304?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14304?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14304?referrer=odpt,false,street_parking,+8105038218282,5,false
35.768403,139.747669,新田さくら公園,東京都足立区新田3丁目34,14305,https://www.hellocycling.jp/app/port/detail/14305?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14305?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14305?referrer=odpt,false,street_parking,+8105038218282,8,false
35.810851,139.821398,桑袋ビオトープ公園,東京都足立区花畑8丁目21,14306,https://www.hellocycling.jp/app/port/detail/14306?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14306?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14306?referrer=odpt,false,street_parking,+8105038218282,5,false
